Name,X,Y,Z,,,,,,,,,,,
P,92.4433396538073,14.7909424968336,19.3941616979485,,,,,,,,,,,
P,134.679925607238,23.7846543901575,110.289793680372,,,,,,,,,,,
P,95.6951636671223,99.4912995537712,137.067607611094,,,,,,,,,,,
P,139.160472221502,126.967370845668,46.6619181814071,,,,,,,,,,,
P,32.6428353696198,103.920421894033,55.0194810692811,,,,,,,,,,,
P,146.888992903653,49.6530021993275,28.0101351413391,,,,,,,,,,,
P,58.6567610306818,85.4702874080118,21.8493322842205,,,,,,,,,,,
P,115.567224835624,112.869289078146,21.8312444478852,,,,,,,,,,,
P,13.1155815181151,133.259931906848,118.817477203062,,,,,,,,,,,
P,26.2794859852986,83.3524896045288,70.8822789230937,,,,,,,,,,,
P,19.0871029850019,74.5154286807717,26.5759043633762,,,,,,,,,,,
P,14.5045784927318,87.533208981163,32.5205264657182,,,,,,,,,,,
P,87.1923491655867,41.8599216121397,10.6620127679319,,,,,,,,,,,
P,132.770980069615,121.516648543741,36.1698842352608,,,,,,,,,,,
P,23.9520249546136,31.2505955015853,108.114274942442,,,,,,,,,,,
P,64.7320554286158,40.5059821440756,52.8093864023439,,,,,,,,,,,
P,71.6067213516713,18.0988200228543,70.4126437292041,,,,,,,,,,,
P,88.0064355684669,128.644813537837,85.0388728278096,,,,,,,,,,,
P,24.6243850911067,5.20787438471505,33.6036105695946,,,,,,,,,,,
P,149.029479706334,130.849220138315,137.935240940523,,,,,,,,,,,
P,27.1873465612942,120.935729870115,66.7911162190313,,,,,,,,,,,
P,43.8005207980336,102.850358534692,49.01237771788,,,,,,,,,,,
P,91.7993373159575,118.111143318048,49.5581869770215,,,,,,,,,,,
P,120.439132062893,99.8795070701309,68.2343183924928,,,,,,,,,,,
P,37.8259162417041,7.43148628256682,125.250428701928,,,,,,,,,,,
P,112.208850833508,41.0326910928363,12.1238234636754,,,,,,,,,,,
P,119.820563792308,107.050032477572,15.2865081906389,,,,,,,,,,,
P,115.41589428103,78.4874365356334,126.517803977094,,,,,,,,,,,
P,23.2473650278437,55.6471804775649,33.8412540330455,,,,,,,,,,,
P,24.3753569737072,43.8856177604716,121.8373278412,,,,,,,,,,,
P,124.859484632339,52.6315623835458,101.157221199457,,,,,,,,,,,
P,81.4283456481091,78.8764723243776,84.9462996457893,,,,,,,,,,,
P,130.624196918086,124.36881527081,72.1731010936814,,,,,,,,,,,
P,122.255540785692,101.817213500303,32.8372037048751,,,,,,,,,,,
P,49.2060111754881,136.702366851228,112.267498900875,,,,,,,,,,,
P,10.3496503741765,2.88724956265331,77.1708850960335,,,,,,,,,,,
P,43.2507466202355,10.1690689134632,12.6665241129064,,,,,,,,,,,
P,85.0721805854675,74.2929093828404,11.2557100843833,,,,,,,,,,,
B,54.4174053769905,117.10546177157,100.396451775716,,,,,,,,,,,
L,53.7071050054187,116.880499260298,96.7654395345379,,,,,,,,,,,
L,53.0415779447566,120.052160202374,102.494269114518,,,,,,,,,,,
L,53.5453854869676,114.326324120874,103.020700319582,,,,,,,,,,,
L,133.570210359576,138.720942277454,148.02985511206,,,,,,,,,,,
B,71.7951229165548,149.773965108424,14.9952353557876,,,,,,,,,,,
L,73.4997848433556,146.907526655622,16.1762835960283,,,,,,,,,,,
L,70.5114250463769,149.727488271185,11.3706781260142,,,,,,,,,,,
B,134.910215672033,88.3080724993566,1.40238651279392,,,,,,,,,,,
L,135.285447085647,85.8030386556399,3.94017332172342,,,,,,,,,,,
B,110.819539660359,112.131170932223,82.4913496331415,,,,,,,,,,,
L,112.231066145332,115.630317722173,82.8222189429188,,,,,,,,,,,
L,113.564338371936,110.24691641375,84.4573453096714,,,,,,,,,,,
L,107.050025261596,111.33180958102,81.9647821549023,,,,,,,,,,,
B,42.8323403999844,144.76864496504,102.067338658763,,,,,,,,,,,
L,45.4715672485567,141.874704530768,101.983735880175,,,,,,,,,,,
L,39.8513059690054,146.500702684419,104.182245903231,,,,,,,,,,,
L,43.0766786414373,146.56422849326,98.6289696522156,,,,,,,,,,,
B,124.881878001253,49.8333160471089,31.188501980688,,,,,,,,,,,
L,124.366036905611,53.380203375849,32.0047250373291,,,,,,,,,,,
L,128.37501949744,49.2363520730437,32.5394857192953,,,,,,,,,,,
L,123.979712848368,49.0972626657787,27.4520993837487,,,,,,,,,,,
B,29.0236552623043,19.8181405118327,123.806597998472,,,,,,,,,,,
L,28.4275109705295,23.567625711498,123.828284245837,,,,,,,,,,,
L,29.0957594493959,18.7370195945928,120.394395664979,,,,,,,,,,,
L,28.2862856533681,17.8569554309953,126.755930971598,,,,,,,,,,,
B,102.712285263593,40.3176881842716,103.352912744062,,,,,,,,,,,
L,104.216138940727,43.7118227743386,102.519928130434,,,,,,,,,,,
L,105.783178613014,38.2920487553236,104.524346969711,,,,,,,,,,,
L,99.707796811314,38.9512572953596,105.172890882699,,,,,,,,,,,
B,135.611429489698,129.651797167014,63.7459696094751,,,,,,,,,,,
L,138.983459366383,131.195668434341,63.3928906616032,,,,,,,,,,,
L,135.6066398045,126.699651811741,66.2380829630905,,,,,,,,,,,
L,132.696724317153,129.391531538497,61.2161242527786,,,,,,,,,,,
B,131.915898821273,54.1151879103722,28.9797992790768,,,,,,,,,,,
L,133.481183549734,52.6874930195037,32.1441502355148,,,,,,,,,,,
L,128.294048603693,55.3697879261182,29.4760445833781,,,,,,,,,,,
L,134.61133161679,56.6781382642332,28.66753318353,,,,,,,,,,,
B,24.2953777152124,49.0426959335643,46.876091604582,,,,,,,,,,,
L,25.340342531818,47.1856712984508,50.1092832282835,,,,,,,,,,,
L,24.0460077538723,52.7596852145091,46.3988286368448,,,,,,,,,,,
L,23.5880797430785,47.0906681795367,43.7122341848151,,,,,,,,,,,
B,104.353783361568,48.6485889752921,94.9867574595275,,,,,,,,,,,
L,106.984917609239,51.2707786686237,96.4586278441021,,,,,,,,,,,
L,105.173344739919,49.4590645959769,91.4356585109746,,,,,,,,,,,
L,100.764244053614,48.5874808588325,95.1307363342372,,,,,,,,,,,
B,70.0624587281077,77.0046559957285,30.810543647244,,,,,,,,,,,
L,67.3428198812822,75.3509706681446,32.8279508802679,,,,,,,,,,,
L,70.9336955300148,75.5170551540295,27.2646969782936,,,,,,,,,,,
L,72.5667152681118,79.296035177573,32.424543874824,,,,,,,,,,,
B,128.960744928894,97.9534503841046,86.2495120368678,,,,,,,,,,,
L,127.06688062344,99.5612905565538,89.1318294606233,,,,,,,,,,,
L,127.920627301669,97.4932413088269,82.7143600076015,,,,,,,,,,,
L,130.857763714305,94.8758445587895,87.8741614526274,,,,,,,,,,,
B,49.3109413703893,50.5652081272931,122.501113276683,,,,,,,,,,,
L,47.1771018131913,53.5988087064003,122.474406917487,,,,,,,,,,,
L,48.1233169998867,47.5865210318664,120.670920203153,,,,,,,,,,,
L,51.6253228719386,49.3438221512061,125.170503757244,,,,,,,,,,,
L,41.011350950715,26.149544172885,146.308502117729,,,,,,,,,,,
L,101.002267192132,0.81057855948551,122.697791755404,,,,,,,,,,,
L,106.739771186719,0.354612227862687,119.203498499034,,,,,,,,,,,
B,68.8349296751177,40.8704890867127,66.5327964322207,,,,,,,,,,,
L,68.2642663432619,42.9051076532775,69.5652489870929,,,,,,,,,,,
L,72.0933167037037,41.3936555382029,64.2396799849157,,,,,,,,,,,
L,65.6761963695058,39.5628388124157,65.0197228990844,,,,,,,,,,,
B,38.6633676642083,96.4068446551002,18.6090647228648,,,,,,,,,,,
L,36.0961408743401,98.8869878057708,17.3299163913419,,,,,,,,,,,
L,38.7270080501474,92.7992139556534,19.7197283053498,,,,,,,,,,,
L,41.9295706395739,97.7328250013328,19.6401787550042,,,,,,,,,,,
B,106.595801251839,21.4530403456887,91.8270576011818,,,,,,,,,,,
L,104.136079139333,22.0385286120282,94.7096232878021,,,,,,,,,,,
L,110.047468987824,22.6282581003388,91.5421801336692,,,,,,,,,,,
L,105.707756731372,18.5497193646039,89.5061521972437,,,,,,,,,,,
B,18.7712198704389,29.0089388069616,106.349677544257,,,,,,,,,,,
L,19.7793757917552,29.8451761614366,110.012370133068,,,,,,,,,,,
L,19.9063944237093,31.7972434143924,103.935997728112,,,,,,,,,,,
L,20.3634294906746,25.1843088995359,105.956298000177,,,,,,,,,,,
B,17.1506885884625,59.9835441308992,41.063660278737,,,,,,,,,,,
L,18.3871639851271,56.8307113421621,42.5258258136518,,,,,,,,,,,
L,14.5874496795649,62.2037650114608,42.7691262125354,,,,,,,,,,,
L,15.6248566572001,58.5218634272896,37.7816123148311,,,,,,,,,,,
B,113.489621147678,20.3195904827592,128.873227759359,,,,,,,,,,,
L,114.151296838629,18.7706257589276,125.536109874993,,,,,,,,,,,
L,112.416365071411,24.0298257793505,128.927013767556,,,,,,,,,,,
L,113.835711565791,19.7710833785143,132.532366258773,,,,,,,,,,,
L,0.307132626344981,79.8938824723464,124.474731435793,,,,,,,,,,,
B,41.9071393792761,61.3838707100797,126.308831430797,,,,,,,,,,,
L,39.5374373508384,61.1068757680709,123.450153117829,,,,,,,,,,,
L,44.6329630175406,62.8370925383396,124.203208525296,,,,,,,,,,,
L,42.9252416523273,58.4483675755218,127.795920717549,,,,,,,,,,,
B,80.5982731948853,29.1056029802706,146.372154404129,,,,,,,,,,,
L,83.1225862592871,28.6483837735797,149.238092493437,,,,,,,,,,,
L,78.4008658927522,32.1919439668641,146.720473204035,,,,,,,,,,,
L,79.2672046813104,25.6380309030988,145.200396024981,,,,,,,,,,,
B,36.0599727260625,136.155751427181,38.7227234372277,,,,,,,,,,,
L,32.9083716228713,138.064801072901,37.4986775330807,,,,,,,,,,,
L,34.2698354646309,133.171981251255,40.3026095328256,,,,,,,,,,,
L,36.1071061138111,138.573915290091,41.9431829159468,,,,,,,,,,,
B,128.5292954758,96.6589707482481,80.0141537968054,,,,,,,,,,,
L,125.600456862295,93.9792091832291,79.7758738014545,,,,,,,,,,,
L,127.22918887861,99.4594313624357,77.7550690416345,,,,,,,,,,,
L,132.147150734589,94.729514294562,79.3336634396334,,,,,,,,,,,
B,98.7764385134901,17.459603018388,62.8921337961852,,,,,,,,,,,
L,99.1239811505649,18.9585350862858,66.5075630088637,,,,,,,,,,,
L,101.093101861033,17.6288117462427,59.7754085358262,,,,,,,,,,,
L,96.3479152959179,14.7351140310794,62.8571527696362,,,,,,,,,,,
B,48.9281479061316,57.2987063804036,67.7933262201203,,,,,,,,,,,
L,49.8388396671246,55.7696029873166,71.2001541795366,,,,,,,,,,,
L,51.9951373486041,57.4035535237689,65.8458516253453,,,,,,,,,,,
L,45.7057359357555,58.8074109818576,66.8140725294374,,,,,,,,,,,
B,23.3673051805211,8.45993952740437,40.2960886517682,,,,,,,,,,,
L,25.8592450510685,6.05561549420301,41.6632836605277,,,,,,,,,,,
L,20.8809827957133,9.36595957192896,42.7070261403495,,,,,,,,,,,
L,24.1448573302857,10.9621674639932,37.1699833751723,,,,,,,,,,,
B,1.76041271144037,53.6784353637983,137.115636319029,,,,,,,,,,,
L,0.408122222197296,53.4320237113675,133.53698078567,,,,,,,,,,,
L,4.01609706255893,56.5403918097942,137.755614658695,,,,,,,,,,,
B,7.5612899963601,58.9979896438492,63.6831043664652,,,,,,,,,,,
L,5.39894487952077,59.8532337839949,60.5480200473893,,,,,,,,,,,
L,5.91325105941606,55.5419101424305,64.4403349866013,,,,,,,,,,,
L,7.70982390876147,60.7643400235044,67.0869607473939,,,,,,,,,,,
B,114.907392582276,92.0621122232658,17.0958645647431,,,,,,,,,,,
L,115.843970723639,95.449459244173,15.8100608474725,,,,,,,,,,,
L,111.877584099989,89.8422096345779,17.5560308176296,,,,,,,,,,,
L,116.469892224743,90.6766672658985,13.8560815193342,,,,,,,,,,,
B,16.6468594031839,95.7466916511902,43.8759650467137,,,,,,,,,,,
L,13.2429699349876,95.0102128512785,41.6676286417861,,,,,,,,,,,
L,19.0842335558019,93.3579839542587,42.3753922372095,,,,,,,,,,,
L,18.4100033588565,99.1510702646674,44.9287397946106,,,,,,,,,,,
B,17.4102229373141,124.124954983627,46.6280964664107,,,,,,,,,,,
L,15.2468014247353,123.973557086477,43.2542827941548,,,,,,,,,,,
L,16.3151153639487,123.645198772153,50.202760773171,,,,,,,,,,,
L,19.7210151037981,126.815726465201,46.0478753277912,,,,,,,,,,,
L,44.0723010585237,148.436966077862,135.550170870761,,,,,,,,,,,
B,85.8637467490975,115.624624185152,54.608424358461,,,,,,,,,,,
L,87.0061914542083,118.889426837314,52.697514255287,,,,,,,,,,,
L,84.6682064178345,113.391017921961,52.0300151974821,,,,,,,,,,,
L,85.6973198335562,114.034837024397,58.1798047308645,,,,,,,,,,,
B,8.69533835989581,61.429608544035,45.6886690960875,,,,,,,,,,,
L,8.5286105257806,62.033454279822,41.8709011762512,,,,,,,,,,,
L,5.92184675771283,58.9683835403412,46.6303305205217,,,,,,,,,,,
L,12.0328316070055,60.235419776548,46.742389408242,,,,,,,,,,,
B,79.7002230573104,144.452306954512,35.7048381938565,,,,,,,,,,,
L,77.6968541330737,141.379669046736,34.6532658131601,,,,,,,,,,,
L,83.398833287532,144.870863546822,36.2767135811038,,,,,,,,,,,
L,77.4434499087777,146.738276244637,37.7937494972388,,,,,,,,,,,
B,14.5018887794535,148.279553533127,126.200765752146,,,,,,,,,,,
L,14.421798782341,148.219534956438,129.798629333869,,,,,,,,,,,
L,14.017123834204,145.145698564073,124.375751607482,,,,,,,,,,,
B,26.2311740818464,60.6088785425687,62.7310060249821,,,,,,,,,,,
L,28.0485094180951,59.9359984063151,59.0161679536275,,,,,,,,,,,
L,29.2630698968303,61.1993591783644,65.1431791838053,,,,,,,,,,,
L,23.3762668002531,58.2309494743415,62.6845940438537,,,,,,,,,,,
B,51.2562995802758,112.376086108792,76.2598553058564,,,,,,,,,,,
L,52.6916850448097,109.739948114099,78.9569393104932,,,,,,,,,,,
L,47.8121928890197,113.705513629404,76.345555622339,,,,,,,,,,,
L,53.6924013827871,113.85339080418,73.6967862699564,,,,,,,,,,,
L,78.0443089007747,29.3924190157107,149.620270532123,,,,,,,,,,,
B,133.658672876586,68.0485675950939,18.2798377968331,,,,,,,,,,,
L,132.607927556971,68.2008694659228,14.5776056374407,,,,,,,,,,,
L,133.082040407464,71.2323912403125,20.3788252269121,,,,,,,,,,,
L,136.68571984142,65.7323693363172,19.292619494445,,,,,,,,,,,
L,129.863776783943,39.6747619789308,149.072917632033,,,,,,,,,,,
B,93.408351094662,30.3748855660874,84.5468546761328,,,,,,,,,,,
L,92.375200853299,31.9680366521807,81.1442275501869,,,,,,,,,,,
L,91.9509333286884,27.0418329829095,84.6868967545226,,,,,,,,,,,
L,97.1320382664997,30.8866555424915,85.0475923052223,,,,,,,,,,,
B,117.53650444018,46.265885493339,57.5876951734747,,,,,,,,,,,
L,119.179658822868,44.7081985901094,60.768703691289,,,,,,,,,,,
L,118.455914912366,50.0694879297299,56.9936530531489,,,,,,,,,,,
L,118.740098383236,45.4368977788023,54.129717246573,,,,,,,,,,,
B,87.7869122558321,69.8276599095119,1.75732951446861,,,,,,,,,,,
L,85.839757691193,69.7105893904249,4.86154081892561,,,,,,,,,,,
L,90.9327447995946,68.0663809339994,2.47750174362525,,,,,,,,,,,
L,86.6947570791926,73.1190955290974,0.736203238849304,,,,,,,,,,,
L,46.0072783161183,148.964310168502,12.4738505505564,,,,,,,,,,,
B,37.8338833185843,46.2618857768199,143.901921032578,,,,,,,,,,,
L,40.8992850329288,47.7226738472659,141.506352733349,,,,,,,,,,,
L,34.3231521039483,46.8640434051443,142.495627289352,,,,,,,,,,,
L,39.4273315421536,44.1410063314968,146.757318715561,,,,,,,,,,,
B,17.8912323655684,143.53357093969,75.066392107095,,,,,,,,,,,
L,17.8143729648266,139.821168353794,73.9746211988466,,,,,,,,,,,
L,14.4974132561172,144.349101245156,76.1326020443199,,,,,,,,,,,
L,20.832371899682,145.106108254266,76.570310630604,,,,,,,,,,,
B,32.69727661068,90.5147167927067,47.2159194060279,,,,,,,,,,,
L,33.9704199058194,92.383477763598,44.1837533485083,,,,,,,,,,,
L,29.407188282179,91.3655177325196,48.7723989609453,,,,,,,,,,,
L,32.7283937131605,86.5860547282215,47.056580309234,,,,,,,,,,,
B,32.9049225123443,13.2074667814231,132.853736378,,,,,,,,,,,
L,29.9419863190389,15.4819563625882,132.261438691634,,,,,,,,,,,
L,32.9189411597438,9.97947291108948,135.117780414208,,,,,,,,,,,
L,34.8594303022685,16.4038023410316,133.788424427839,,,,,,,,,,,
B,17.464325050778,28.2881421084171,82.4463735986721,,,,,,,,,,,
L,16.5447480757506,24.9498908748713,83.8161089640228,,,,,,,,,,,
L,20.0722410822876,27.0856227016529,79.8015483327183,,,,,,,,,,,
L,17.431710632079,30.3250932986946,85.5486662293314,,,,,,,,,,,
B,56.8188891202596,105.594967333406,149.101262789948,,,,,,,,,,,
L,60.0967934306608,106.920031055619,149.047948976117,,,,,,,,,,,
L,54.6768775437104,107.339282609621,146.883338898642,,,,,,,,,,,
B,85.8767603035899,106.368819088009,70.8637446056355,,,,,,,,,,,
L,86.4446568637523,107.186596909749,67.0254556356548,,,,,,,,,,,
L,86.6407272835999,102.885442003044,71.3207813937857,,,,,,,,,,,
L,82.0515797837907,106.09717741406,71.3870387787227,,,,,,,,,,,
B,78.6299882755032,65.5720217248677,18.9534151180059,,,,,,,,,,,
L,81.7050897560441,63.4256608103725,18.7540421328904,,,,,,,,,,,
L,79.0393773398257,69.4483862120955,18.1942887257999,,,,,,,,,,,
L,76.526819683727,64.3449891269865,21.9544843072191,,,,,,,,,,,
B,33.1744713613947,107.92633517588,50.9580528522839,,,,,,,,,,,
L,31.0671603784997,108.91801926784,48.2379097711007,,,,,,,,,,,
L,32.9989250953008,110.034848497004,54.1188741008061,,,,,,,,,,,
L,35.7384704481602,104.665360474089,51.0577788536352,,,,,,,,,,,
B,132.272228482397,48.3714977082546,90.332846140557,,,,,,,,,,,
L,135.798601519703,48.63430431678,88.7732668244587,,,,,,,,,,,
L,131.161164242675,45.2371729337455,91.8863006747265,,,,,,,,,,,
L,131.479697293822,51.3609439219643,92.6755768369913,,,,,,,,,,,
B,38.9542324494948,72.0498989120331,31.3497276194091,,,,,,,,,,,
L,39.8712837131072,68.362912448372,31.882628222824,,,,,,,,,,,
L,35.5503967061159,72.813586486096,32.6715778773966,,,,,,,,,,,
L,41.0853030725189,74.9491028822369,32.7482599269738,,,,,,,,,,,
B,145.217855758597,44.0656803730098,108.249406914334,,,,,,,,,,,
L,148.756858338639,41.9683680560177,108.217504143869,,,,,,,,,,,
L,142.045756987992,42.4053045112937,108.14696274882,,,,,,,,,,,
L,145.835499237264,47.8419284149803,108.286349421635,,,,,,,,,,,
B,7.15433413313781,27.4905687933167,90.3683567699939,,,,,,,,,,,
L,5.81395012944679,28.317138238606,86.5420595413452,,,,,,,,,,,
L,8.33723813783728,30.3019692201693,93.0144206308014,,,,,,,,,,,
L,4.93150824921365,25.7089397691629,92.8794852641125,,,,,,,,,,,
B,99.5516569121625,45.8121924370487,79.495197113963,,,,,,,,,,,
L,98.0567571599688,42.5568815363865,77.9560138320675,,,,,,,,,,,
L,96.8368849401962,48.5569090253787,78.9330441124385,,,,,,,,,,,
L,102.750825943283,46.6082221108314,80.5364783746289,,,,,,,,,,,
B,148.753844487224,111.643517392204,122.476221597385,,,,,,,,,,,
L,147.26035135286,112.793084378839,125.474111231221,,,,,,,,,,,
L,148.26905196263,108.06583683638,122.467028781469,,,,,,,,,,,
L,134.1889212977,149.944281151239,95.7788862003605,,,,,,,,,,,
L,111.081734740222,149.878955528942,56.7932345809364,,,,,,,,,,,
B,16.5081887611702,99.9614350498768,58.797892154904,,,,,,,,,,,
L,14.7599517994091,102.029474159299,56.4137459323359,,,,,,,,,,,
L,17.6403042317397,102.438005269643,61.7609668505856,,,,,,,,,,,
L,19.4723913676073,97.8063098431947,57.2182475610073,,,,,,,,,,,
B,88.7914321751395,145.318455444231,96.9223696301953,,,,,,,,,,,
L,86.8345825269496,147.329756903804,99.2483960634222,,,,,,,,,,,
L,86.6274240822036,142.190656713938,96.298836309684,,,,,,,,,,,
L,90.0745871829852,147.089443209009,93.646543508376,,,,,,,,,,,
B,134.126521178708,129.67159632471,41.0232324442509,,,,,,,,,,,
L,131.748281219841,131.607966833984,38.5975486390113,,,,,,,,,,,
L,135.043419692685,126.838426083045,38.6930769708467,,,,,,,,,,,
L,136.475575994318,131.768868137333,42.7990023397834,,,,,,,,,,,
B,123.604923246013,98.9189564077424,27.547573239681,,,,,,,,,,,
L,126.130306418775,98.4770579028892,24.7857361980868,,,,,,,,,,,
L,120.152955300007,100.432170830792,27.2018964956044,,,,,,,,,,,
L,124.824311240589,102.226525572923,29.1733520087834,,,,,,,,,,,
B,1.45721774912985,12.6798946871374,99.3739902744713,,,,,,,,,,,
L,1.55844287044692,16.4265629057278,100.312429352242,,,,,,,,,,,
L,4.86067537745961,10.8344513688935,99.2587794631405,,,,,,,,,,,
B,64.7280715965864,13.3971587205857,125.770263769503,,,,,,,,,,,
L,64.2611675505359,9.68152451416777,126.901075519069,,,,,,,,,,,
L,61.3577808204849,15.0726242072555,124.504456251004,,,,,,,,,,,
L,67.3646028976582,15.932068393715,127.133208742936,,,,,,,,,,,
B,64.9383679682145,9.30836620119674,120.592416350721,,,,,,,,,,,
L,64.1847998451895,6.62914380683002,118.10770852111,,,,,,,,,,,
L,62.2181037920327,10.776917978446,122.872464278586,,,,,,,,,,,
L,68.0508334402532,10.9606879510058,119.30110170974,,,,,,,,,,,
B,113.111063769955,89.7753411226294,112.96777894917,,,,,,,,,,,
L,110.892989915864,89.0825365533615,109.892553592049,,,,,,,,,,,
L,111.340040245533,88.7915214930246,116.396364831647,,,,,,,,,,,
L,117.186282950732,89.4291001356607,112.441956349992,,,,,,,,,,,
B,27.0689701796866,5.07298571185594,8.12187536451468,,,,,,,,,,,
L,24.7660426199463,3.92106877824657,10.8962273890635,,,,,,,,,,,
L,30.5665231712247,5.29758585215188,9.5281519225279,,,,,,,,,,,
L,25.9184849522248,5.62148584323995,4.54227712122456,,,,,,,,,,,
B,80.4304090866385,87.1944191154931,40.392722591374,,,,,,,,,,,
L,83.0256587271052,89.9948018069763,40.2541220565387,,,,,,,,,,,
L,82.1463261967787,84.1863489039194,38.4716115612736,,,,,,,,,,,
L,77.7980411713449,86.6246393914534,43.1034064001807,,,,,,,,,,,
B,92.8341054202273,133.717669521632,92.681136456384,,,,,,,,,,,
L,90.2561901011502,133.866998187418,89.8941135619965,,,,,,,,,,,
L,95.7713563684558,134.312936060697,90.9042702686515,,,,,,,,,,,
L,90.8896450522881,135.712940312,94.9679931045846,,,,,,,,,,,
B,7.58775579447957,140.500217975848,80.8153382897939,,,,,,,,,,,
L,5.26132519829861,141.823427246748,77.8290348470082,,,,,,,,,,,
L,6.04846829542854,137.143926499684,81.4891422342238,,,,,,,,,,,
L,8.28008344795725,143.607536893396,83.104890436056,,,,,,,,,,,
B,60.7855086387626,118.096236163217,3.32484210822825,,,,,,,,,,,
L,63.5601452394547,119.439649508688,5.1574717252295,,,,,,,,,,,
L,62.5722895977752,116.15472432258,0.592341671194765,,,,,,,,,,,
L,58.1152426445787,115.959662362838,5.18780488711375,,,,,,,,,,,
B,103.307948604838,86.3138064407289,2.11397141181372,,,,,,,,,,,
L,104.715331732867,86.747733303819,5.65186574301628,,,,,,,,,,,
